"HS_ID","ID","PF","WATER_CONTENT"
12,"31","2.301","25.38"
12,"31","2.316","25.04"
12,"31","2.33","24.71"
12,"31","2.344","24.4"
12,"31","2.357","24.07"
12,"31","2.371","23.76"
12,"31","2.385","23.47"
12,"31","2.401","23.19"
12,"31","2.418","22.9"
12,"31","2.434","22.61"
12,"31","2.452","22.33"
12,"31","2.47","22.04"
12,"31","2.489","21.75"
12,"31","2.51","21.47"
12,"31","2.531","21.18"
12,"31","2.554","20.89"
12,"31","2.58","20.61"
12,"31","2.61","20.32"
12,"31","2.646","20.04"
12,"31","2.69","19.76"
12,"31","2.747","19.48"
12,"31","2.82","19.2"
12,"31","3.201","17.13"
13,"1W","1.61","54.34"
13,"1W","1.646","53.22"
13,"1W","1.683","52.07"
13,"1W","1.72","50.9"
13,"1W","1.759","49.71"
13,"1W","1.799","48.51"
13,"1W","1.842","47.31"
13,"1W","1.887","46.13"
13,"1W","1.935","44.96"
13,"1W","1.984","43.83"
13,"1W","2.033","42.74"
13,"1W","2.079","41.71"
13,"1W","2.121","40.75"
13,"1W","2.159","39.87"
13,"1W","2.193","39.1"
13,"1W","2.222","38.43"
13,"1W","2.249","37.85"
13,"1W","2.277","37.29"
13,"1W","2.302","36.74"
13,"1W","2.326","36.2"
13,"1W","2.349","35.68"
13,"1W","2.37","35.17"
13,"1W","2.39","34.67"
13,"1W","2.41","34.19"
13,"1W","2.429","33.72"
13,"1W","2.448","33.26"
13,"1W","2.466","32.82"
13,"1W","2.484","32.38"
13,"1W","2.501","31.96"
13,"1W","2.517","31.55"
13,"1W","2.534","31.15"
13,"1W","2.55","30.76"
13,"1W","2.565","30.38"
13,"1W","2.581","30.01"
13,"1W","2.597","29.64"
13,"1W","2.612","29.29"
13,"1W","2.627","28.94"
13,"1W","2.642","28.59"
13,"1W","2.658","28.25"
13,"1W","2.674","27.91"
13,"1W","2.69","27.58"
13,"1W","2.706","27.24"
13,"1W","2.721","26.9"
13,"1W","3.82","18.72"
13,"1W",".282","87.58"
13,"1W",".587","86.97"
13,"1W",".773","86.55"
13,"1W",".862","86.12"
13,"1W",".905","85.66"
13,"1W",".863","85.18"
13,"1W",".833","84.68"
13,"1W",".913","84.15"
13,"1W",".971","83.6"
13,"1W","1.004","83.03"
13,"1W","1.025","82.44"
13,"1W","1.036","81.83"
13,"1W","1.052","81.19"
13,"1W","1.072","80.54"
13,"1W","1.087","79.87"
13,"1W","1.103","79.17"
13,"1W","1.118","78.46"
13,"1W","1.131","77.73"
13,"1W","1.146","76.98"
13,"1W","1.16","76.21"
13,"1W","1.173","75.42"
13,"1W","1.187","74.62"
13,"1W","1.201","73.8"
13,"1W","1.217","72.95"
13,"1W","1.232","72.1"
13,"1W","1.248","71.22"
13,"1W","1.263","70.33"
13,"1W","1.278","69.42"
13,"1W","1.294","68.49"
13,"1W","1.309","67.55"
13,"1W","1.324","66.59"
13,"1W","1.34","65.61"
13,"1W","1.358","64.62"
13,"1W","1.378","63.62"
13,"1W","1.398","62.63"
13,"1W","1.418","61.63"
13,"1W","1.44","60.62"
13,"1W","1.463","59.61"
13,"1W","1.49","58.58"
13,"1W","1.517","57.53"
13,"1W","1.546","56.48"
13,"1W","1.576","55.43"
13,"32","2.521","30.21"
13,"32","2.54","29.83"
13,"32","2.559","29.47"
13,"32","2.578","29.1"
13,"32","2.595","28.73"
13,"32","2.611","28.35"
13,"32","2.63","27.96"
13,"32","2.649","27.54"
13,"32","2.667","27.11"
13,"32","2.687","26.69"
13,"32","2.708","26.28"
13,"32","2.73","25.89"
13,"32","2.755","25.51"
13,"32","2.783","25.13"
13,"32","2.813","24.76"
13,"32","2.842","24.39"
13,"32","2.868","24.03"
13,"32","2.894","23.66"
13,"32","3.619","17.66"
13,"32","1.086","83.76"
13,"32","1.108","83.12"
13,"32","1.122","82.45"
13,"32","1.13","81.75"
13,"32","1.141","81.09"
13,"32","1.16","80.46"
13,"32","1.186","79.85"
13,"32","1.205","79.21"
13,"32","1.217","78.55"
13,"32","1.23","77.86"
13,"32","1.247","77.15"
13,"32","1.264","76.41"
13,"32","1.278","75.65"
13,"32","1.291","74.87"
13,"32","1.304","74.06"
13,"32","1.317","73.24"
13,"32","1.33","72.39"
13,"32","1.343","71.52"
13,"32","1.356","70.63"
13,"32","1.368","69.72"
13,"32","1.381","68.79"
13,"32","1.394","67.84"
13,"32","1.406","66.88"
13,"32","1.419","65.9"
13,"32","1.433","64.9"
13,"32","1.447","63.88"
13,"32","1.462","62.86"
13,"32","1.478","61.82"
13,"32","1.494","60.77"
13,"32","1.512","59.7"
13,"32","1.53","58.63"
13,"32","1.548","57.55"
13,"32","1.568","56.47"
13,"32","1.589","55.37"
13,"32","1.612","54.28"
13,"32","1.636","53.18"
13,"32","1.663","52.09"
13,"32","1.691","50.99"
13,"32","1.72","49.9"
13,"32","1.753","48.81"
13,"32","1.787","47.74"
13,"32","1.825","46.67"
13,"32","1.864","45.61"
13,"32","1.907","44.57"
13,"32","1.951","43.55"
13,"32","1.997","42.55"
13,"32","2.042","41.57"
13,"32","2.086","40.62"
13,"32","2.126","39.7"
13,"32","2.163","38.81"
13,"32","2.197","37.95"
13,"32","2.228","37.14"
13,"32","2.257","36.36"
13,"32","2.285","35.64"
13,"32","2.31","34.96"
13,"32","2.334","34.35"
13,"32","2.357","33.78"
13,"32","2.379","33.25"
13,"32","2.401","32.74"
13,"32","2.422","32.27"
13,"32","2.442","31.82"
13,"32","2.462","31.39"
13,"32","2.482","30.98"
13,"32","2.502","30.59"
13,"32",".083","88.59"
13,"32",".203","88"
13,"32",".369","87.71"
13,"32",".49","87.38"
13,"32",".59","87.03"
13,"32",".697","86.66"
13,"32",".797","86.27"
13,"32",".888","85.85"
13,"32",".963","85.39"
13,"32","1.017","84.88"
13,"32","1.056","84.34"
13,"6","1.175","82.38"
13,"6","1.18","81.75"
13,"6","1.167","81.09"
13,"6","1.167","80.4"
13,"6","1.193","79.68"
13,"6","1.213","78.93"
13,"6","1.225","78.16"
13,"6","1.238","77.37"
13,"6","1.251","76.55"
13,"6","1.264","75.7"
13,"6","1.278","74.84"
13,"6","1.291","73.95"
13,"6","1.303","73.04"
13,"6","1.315","72.11"
13,"6","1.328","71.16"
13,"6","1.34","70.18"
13,"6","1.352","69.19"
13,"6","1.364","68.17"
13,"6","1.377","67.13"
13,"6","1.39","66.06"
13,"6","1.404","64.98"
13,"6","1.419","63.86"
13,"6","1.435","62.71"
13,"6","1.451","61.54"
13,"6","1.468","60.33"
13,"6","1.487","59.09"
13,"6","1.507","57.8"
13,"6","1.529","56.48"
13,"6","1.552","55.1"
13,"6","1.576","53.69"
13,"6","1.604","52.27"
13,"6","1.641","50.82"
13,"6","1.682","49.34"
13,"6","1.728","47.81"
13,"6","1.781","46.19"
13,"6","1.843","44.38"
13,"6","1.909","42.55"
13,"6","1.971","41.04"
13,"6","2.023","39.95"
13,"6","2.068","39.05"
13,"6","2.107","38.21"
13,"6","2.143","37.42"
13,"6","2.177","36.69"
13,"6","2.208","36"
13,"6","2.235","35.36"
13,"6","2.26","34.76"
13,"6","2.283","34.2"
13,"6","2.305","33.67"
13,"6","2.326","33.16"
13,"6","2.346","32.67"
13,"6","2.365","32.19"
13,"6","2.382","31.71"
13,"6","2.398","31.24"
13,"6","2.411","30.8"
13,"6","2.424","30.38"
13,"6","2.44","29.98"
13,"6","2.456","29.6"
13,"6","2.473","29.24"
13,"6","2.49","28.9"
13,"6","2.508","28.56"
13,"6","2.527","28.23"
13,"6","2.548","27.92"
13,"6","2.569","27.62"
13,"6","2.588","27.33"
13,"6","2.605","27.04"
13,"6","2.622","26.76"
13,"6","2.637","26.47"
13,"6","2.653","26.19"
13,"6","2.668","25.89"
13,"6","2.681","25.59"
13,"6","2.691","25.28"
13,"6","2.701","24.95"
13,"6","2.715","24.62"
13,"6","2.732","24.28"
13,"6","2.75","23.92"
13,"6","2.77","23.58"
13,"6","2.794","23.27"
13,"6","2.817","22.98"
13,"6","2.84","22.7"
13,"6","2.861","22.42"
13,"6","2.881","22.16"
13,"6","2.901","21.89"
13,"6","2.921","21.63"
13,"6","3.443","16.17"
13,"6",".073","87.55"
13,"6",".219","87.15"
13,"6",".425","86.82"
13,"6",".581","86.46"
13,"6",".703","86.05"
13,"6",".809","85.6"
13,"6",".909","85.11"
13,"6",".985","84.61"
13,"6","1.048","84.09"
13,"6","1.106","83.55"
13,"6","1.15","82.98"
14,"1W","2.56","26.81"
14,"1W","2.586","26.46"
14,"1W","2.614","26.13"
14,"1W","2.643","25.81"
14,"1W",".009","80.58"
14,"1W",".037","80.45"
14,"1W",".156","80.19"
14,"1W",".261","79.88"
14,"1W",".359","79.54"
14,"1W",".456","79.16"
14,"1W",".549","78.76"
14,"1W",".63","78.33"
14,"1W",".702","77.88"
14,"1W",".769","77.4"
14,"1W",".832","76.92"
14,"1W",".886","76.42"
14,"1W",".935","75.92"
14,"1W",".979","75.39"
14,"1W","1.018","74.84"
14,"1W","1.043","74.26"
14,"1W","1.058","73.66"
14,"1W","1.077","73.04"
14,"1W","1.098","72.4"
14,"1W","1.119","71.73"
14,"1W","1.133","71.05"
14,"1W","1.145","70.34"
14,"1W","1.16","69.62"
14,"1W","1.175","68.87"
14,"1W","1.19","68.12"
14,"1W","1.204","67.34"
14,"1W","1.217","66.55"
14,"1W","1.23","65.74"
14,"1W","2.672","25.47"
14,"1W","2.705","25.13"
14,"1W","2.742","24.81"
14,"1W","3.242","21.49"
14,"1W","1.242","64.92"
14,"1W","1.256","64.08"
14,"1W","1.271","63.22"
14,"1W","1.286","62.36"
14,"1W","1.302","61.47"
14,"1W","1.318","60.58"
14,"1W","1.336","59.66"
14,"1W","1.353","58.73"
14,"1W","1.37","57.78"
14,"1W","1.388","56.82"
14,"1W","1.407","55.85"
14,"1W","1.43","54.89"
14,"1W","1.454","53.94"
14,"1W","1.478","52.96"
14,"1W","1.507","51.89"
14,"1W","1.541","50.78"
14,"1W","1.577","49.67"
14,"1W","1.615","48.65"
14,"1W","1.655","47.76"
14,"1W","1.697","46.92"
14,"1W","1.739","46.09"
14,"1W","1.776","45.26"
14,"1W","1.807","44.45"
14,"1W","1.833","43.66"
14,"1W","1.856","42.88"
14,"1W","1.876","42.11"
14,"1W","1.896","41.37"
14,"1W","1.915","40.66"
14,"1W","1.933","39.97"
14,"1W","1.951","39.31"
14,"1W","1.969","38.68"
14,"1W","1.986","38.09"
14,"1W","2.003","37.54"
14,"1W","2.018","37.03"
14,"1W","2.034","36.55"
14,"1W","2.053","36.08"
14,"1W","2.071","35.62"
14,"1W","2.089","35.18"
14,"1W","2.107","34.74"
14,"1W","2.126","34.3"
14,"1W","2.144","33.88"
14,"1W","2.162","33.47"
14,"1W","2.181","33.07"
14,"1W","2.2","32.67"
14,"1W","2.219","32.29"
14,"1W","2.238","31.91"
14,"1W","2.258","31.54"
14,"1W","2.278","31.18"
14,"1W","2.298","30.83"
14,"1W","2.317","30.48"
14,"1W","2.337","30.13"
14,"1W","2.357","29.8"
14,"1W","2.378","29.46"
14,"1W","2.399","29.13"
14,"1W","2.421","28.8"
14,"1W","2.444","28.47"
14,"1W","2.467","28.15"
14,"1W","2.491","27.82"
14,"1W","2.515","27.48"
14,"1W","2.538","27.15"
14,"20","1.315","62.35"
14,"20","1.331","61.6"
14,"20","1.345","60.82"
14,"20","1.36","59.95"
14,"20","1.382","58.93"
14,"20","1.408","57.79"
14,"20","1.437","56.61"
14,"20","1.47","55.38"
14,"20","1.509","54.11"
14,"20","1.549","52.89"
14,"20","1.586","51.8"
14,"20","1.623","50.79"
14,"20","1.662","49.81"
14,"20","1.7","48.84"
14,"20","1.738","47.91"
14,"20","1.776","47.02"
14,"20","1.815","46.12"
14,"20","1.855","45.2"
14,"20","1.897","44.31"
14,"20","1.937","43.46"
14,"20",".067","80.76"
14,"20",".117","80.01"
14,"20",".24","79.76"
14,"20",".337","79.5"
14,"20",".424","79.22"
14,"20",".501","78.94"
14,"20",".57","78.65"
14,"20",".632","78.36"
14,"20",".687","78.06"
14,"20",".736","77.77"
14,"20",".778","77.47"
14,"20",".82","77.17"
14,"20",".863","76.85"
14,"20",".902","76.52"
14,"20",".94","76.19"
14,"20",".975","75.84"
14,"20","1.001","75.49"
14,"20","1.026","75.12"
14,"20","1.043","74.75"
14,"20","1.035","74.37"
14,"20","1.044","73.99"
14,"20","1.071","73.59"
14,"20","1.084","73.13"
14,"20","1.104","72.59"
14,"20","1.122","71.98"
14,"20","1.135","71.31"
14,"20","1.148","70.58"
14,"20","1.163","69.84"
14,"20","1.178","69.07"
14,"20","1.188","68.37"
14,"20","1.201","67.62"
14,"20","1.22","66.73"
14,"20","1.239","65.9"
14,"20","1.254","65.17"
14,"20","1.268","64.47"
14,"20","1.283","63.78"
14,"20","1.299","63.07"
14,"20","1.976","42.62"
14,"20","2.012","41.81"
14,"20","2.045","41.03"
14,"20","2.075","40.3"
14,"20","2.102","39.61"
14,"20","2.128","38.96"
14,"20","2.151","38.32"
14,"20","2.175","37.71"
14,"20","2.199","37.16"
14,"20","2.222","36.65"
14,"20","2.244","36.14"
14,"20","2.266","35.65"
14,"20","2.288","35.19"
14,"20","2.305","34.7"
14,"20","2.323","34.18"
14,"20","2.344","33.62"
14,"20","2.366","33.02"
14,"20","2.39","32.43"
14,"20","2.421","31.87"
14,"20","2.452","31.38"
14,"20","2.48","30.97"
14,"20","2.504","30.58"
14,"20","2.523","30.19"
14,"20","2.541","29.75"
14,"20","2.565","29.23"
14,"20","2.598","28.71"
14,"20","2.633","28.28"
14,"20","2.661","27.9"
14,"20","2.689","27.54"
14,"20","2.711","27.19"
14,"20","2.734","26.79"
14,"20","2.765","26.37"
14,"20","2.8","25.95"
14,"20","2.839","25.58"
14,"20","2.882","25.24"
14,"20","3.312","21.6"
14,"8","1.847","42.56"
14,"8","1.865","41.83"
14,"8","1.882","41.16"
14,"8","1.9","40.54"
14,"8","1.917","39.98"
14,"8","1.934","39.46"
14,"8","1.951","39.01"
14,"8","1.968","38.59"
14,"8","1.986","38.19"
14,"8","2.005","37.81"
14,"8","2.028","37.43"
14,"8","2.051","37.07"
14,"8","2.072","36.72"
14,"8","2.091","36.38"
14,"8","2.109","36.04"
14,"8","2.126","35.72"
14,"8","2.143","35.4"
14,"8","2.16","35.08"
14,"8","2.176","34.76"
14,"8","2.192","34.44"
14,"8","2.206","34.12"
14,"8","2.22","33.8"
14,"8","2.231","33.48"
14,"8","2.241","33.16"
14,"8","2.253","32.85"
14,"8","2.268","32.54"
14,"8","2.284","32.25"
14,"8","2.3","31.96"
14,"8","2.318","31.67"
14,"8","2.336","31.4"
14,"8","2.357","31.14"
14,"8","2.381","30.88"
14,"8","2.404","30.63"
14,"8","2.425","30.38"
14,"8","2.443","30.14"
14,"8","2.461","29.89"
14,"8","2.478","29.65"
14,"8","2.495","29.4"
14,"8","2.511","29.14"
14,"8","2.526","28.87"
14,"8","2.536","28.59"
14,"8","2.542","28.29"
14,"8","2.553","27.98"
14,"8","2.568","27.66"
14,"8","2.584","27.31"
14,"8","2.602","26.98"
14,"8","2.625","26.68"
14,"8","2.649","26.41"
14,"8","2.668","26.15"
14,"8","3.382","18.98"
14,"8",".227","75"
14,"8",".48","74.73"
14,"8",".33","74.19"
14,"8",".296","73.61"
14,"8",".227","75"
14,"8",".089","72.35"
14,"8",".486","71.68"
14,"8",".566","70.97"
14,"8",".666","70.23"
14,"8",".743","69.46"
14,"8",".808","68.66"
14,"8",".866","67.83"
14,"8",".916","66.98"
14,"8",".966","66.1"
14,"8","1.016","65.19"
14,"8","1.062","64.26"
14,"8","1.104","63.31"
14,"8","1.141","62.34"
14,"8","1.177","61.35"
14,"8","1.212","60.35"
14,"8","1.247","59.33"
14,"8","1.282","58.29"
14,"8","1.316","57.25"
14,"8","1.352","56.2"
14,"8","1.388","55.15"
14,"8","1.425","54.09"
14,"8","1.464","53.03"
14,"8","1.504","51.98"
14,"8","1.545","50.94"
14,"8","1.588","49.9"
14,"8","1.632","48.89"
14,"8","1.675","47.89"
14,"8","1.718","46.92"
14,"8","1.756","45.97"
14,"8","1.784","45.06"
14,"8","1.805","44.18"
14,"8","1.827","43.35"
15,"1W","1.354","71.07"
15,"1W","1.37","69.91"
15,"1W","1.388","68.73"
15,"1W","1.407","67.54"
15,"1W","1.425","66.34"
15,"1W","1.445","65.15"
15,"1W","1.466","63.97"
15,"1W","1.486","62.83"
15,"1W","1.509","61.73"
15,"1W","1.532","60.67"
15,"1W","1.556","59.64"
15,"1W","1.582","58.62"
15,"1W","1.609","57.59"
15,"1W","1.637","56.55"
15,"1W","1.668","55.51"
15,"1W","1.702","54.45"
15,"1W","1.738","53.35"
15,"1W","1.778","52.32"
15,"1W","1.821","51.4"
15,"1W","1.865","50.48"
15,"1W","1.909","49.56"
15,"1W","1.951","48.65"
15,"1W","1.99","47.75"
15,"1W","2.027","46.87"
15,"1W","2.062","45.99"
15,"1W","2.096","45.13"
15,"1W","2.129","44.3"
15,"1W","2.16","43.48"
15,"1W","2.19","42.69"
15,"1W","2.218","41.93"
15,"1W","2.246","41.19"
15,"1W","2.271","40.49"
15,"1W","2.296","39.83"
15,"1W","2.32","39.21"
15,"1W","2.342","38.64"
15,"1W","2.363","38.1"
15,"1W","2.386","37.57"
15,"1W","2.407","37.06"
15,"1W","2.428","36.56"
15,"1W","2.448","36.07"
15,"1W","2.467","35.59"
15,"1W","2.486","35.12"
15,"1W","2.504","34.66"
15,"1W","2.523","34.21"
15,"1W","2.541","33.77"
15,"1W","2.56","33.34"
15,"1W","2.578","32.92"
15,"1W","2.596","32.51"
15,"1W","2.614","32.1"
15,"1W","2.632","31.7"
15,"1W","2.65","31.31"
15,"1W","2.667","30.93"
15,"1W","2.684","30.55"
15,"1W","2.701","30.18"
15,"1W","2.718","29.81"
15,"1W","2.735","29.44"
15,"1W","2.753","29.07"
15,"1W","2.77","28.7"
15,"1W","2.789","28.33"
15,"1W","2.809","27.96"
15,"1W","2.828","27.59"
15,"1W","3.424","18.17"
15,"1W",".029","86.64"
15,"1W",".415","86.59"
15,"1W",".396","86.5"
15,"1W",".369","86.39"
15,"1W",".324","86.28"
15,"1W",".235","86.15"
15,"1W",".003","86.02"
15,"1W",".029","86.64"
15,"1W",".205","85.74"
15,"1W",".451","85.6"
15,"1W",".558","85.45"
15,"1W",".644","85.3"
15,"1W",".743","85.13"
15,"1W",".894","84.91"
15,"1W",".961","84.66"
15,"1W",".992","84.36"
15,"1W","1.067","84.03"
15,"1W","1.084","83.66"
15,"1W","1.109","83.24"
15,"1W","1.136","82.78"
15,"1W","1.147","82.27"
15,"1W","1.166","81.71"
15,"1W","1.183","81.1"
15,"1W","1.195","80.44"
15,"1W","1.209","79.72"
15,"1W","1.229","78.95"
15,"1W","1.244","78.14"
15,"1W","1.259","77.26"
15,"1W","1.275","76.34"
15,"1W","1.288","75.37"
15,"1W","1.304","74.36"
15,"1W","1.321","73.3"
15,"1W","1.338","72.2"
15,"54","2.418","36.32"
15,"54","2.442","35.62"
15,"54","2.465","34.94"
15,"54","2.489","34.28"
15,"54","2.513","33.63"
15,"54","2.539","32.99"
15,"54","2.567","32.38"
15,"54","2.597","31.86"
15,"54","2.624","31.4"
15,"54","2.648","30.95"
15,"54","2.67","30.52"
15,"54","2.692","30.12"
15,"54","2.711","29.69"
15,"54","2.728","29.22"
15,"54","2.748","28.74"
15,"54","2.771","28.24"
15,"54","2.795","27.74"
15,"54","2.822","27.23"
15,"54","2.852","26.75"
15,"54","2.882","26.34"
15,"54","2.909","25.97"
15,"54","2.934","25.61"
15,"54","2.96","25.26"
15,"54","3.552","19.64"
15,"54",".55","85.38"
15,"54",".648","85.12"
15,"54",".734","84.83"
15,"54",".814","84.51"
15,"54",".897","84.15"
15,"54",".969","83.75"
15,"54",".992","83.33"
15,"54",".975","82.89"
15,"54",".969","82.44"
15,"54","1.01","81.98"
15,"54","1.046","81.48"
15,"54","1.038","80.93"
15,"54","1.044","80.36"
15,"54","1.087","79.81"
15,"54","1.12","79.32"
15,"54","1.134","78.87"
15,"54","1.154","78.41"
15,"54","1.173","77.93"
15,"54","1.186","77.45"
15,"54","1.2","76.97"
15,"54","1.21","76.49"
15,"54","1.222","75.98"
15,"54","1.238","75.43"
15,"54","1.251","74.89"
15,"54","1.263","74.32"
15,"54","1.276","73.73"
15,"54","1.288","73.13"
15,"54","1.3","72.52"
15,"54","1.312","71.84"
15,"54","1.325","71.1"
15,"54","1.34","70.3"
15,"54","1.356","69.42"
15,"54","1.373","68.51"
15,"54","1.391","67.57"
15,"54","1.411","66.56"
15,"54","1.432","65.48"
15,"54","1.455","64.38"
15,"54","1.479","63.26"
15,"54","1.505","62.11"
15,"54","1.531","60.92"
15,"54","1.556","59.78"
15,"54","1.581","58.74"
15,"54","1.607","57.72"
15,"54","1.633","56.73"
15,"54","1.659","55.73"
15,"54","1.687","54.72"
15,"54","1.716","53.71"
15,"54","1.746","52.71"
15,"54","1.778","51.66"
15,"54","1.813","50.55"
15,"54","1.852","49.47"
15,"54","1.897","48.34"
15,"54","1.947","47.07"
15,"54","1.997","45.84"
15,"54","2.046","44.71"
15,"54","2.095","43.68"
15,"54","2.143","42.71"
15,"54","2.186","41.78"
15,"54","2.227","40.88"
15,"54","2.265","40.04"
15,"54","2.301","39.22"
15,"54","2.335","38.45"
15,"54","2.366","37.72"
15,"54","2.393","37.01"
15,"54",".087","86.28"
15,"54",".099","86.03"
15,"54",".257","85.84"
15,"54",".422","85.62"
15,"54W",".938","85.7"
15,"54W","1.014","85.19"
15,"54W","1.07","84.64"
15,"54W","1.105","84.1"
15,"54W","1.058","83.56"
15,"54W","1.044","82.98"
15,"54W","1.109","82.38"
15,"54W","1.14","81.74"
15,"54W","1.158","81.07"
15,"54W","1.166","80.37"
15,"54W","1.183","79.64"
15,"54W","1.202","78.89"
15,"54W","1.217","78.11"
15,"54W","1.233","77.29"
15,"54W","1.249","76.46"
15,"54W","1.263","75.6"
15,"54W","1.28","74.71"
15,"54W","1.298","73.81"
15,"54W","1.315","72.88"
15,"54W","1.331","71.93"
15,"54W","1.347","70.95"
15,"54W","1.364","69.97"
15,"54W","1.381","68.96"
15,"54W","1.399","67.93"
15,"54W","1.418","66.89"
15,"54W","1.437","65.84"
15,"54W","1.457","64.77"
15,"54W","1.478","63.69"
15,"54W","1.5","62.59"
15,"54W","1.524","61.49"
15,"54W","1.548","60.38"
15,"54W","1.574","59.26"
15,"54W","1.603","58.13"
15,"54W","1.633","56.99"
15,"54W","1.665","55.85"
15,"54W","1.699","54.7"
15,"54W","1.736","53.55"
15,"54W","1.775","52.4"
15,"54W","1.816","51.25"
15,"54W","1.855","50.08"
15,"54W","1.893","48.93"
15,"54W","1.93","47.79"
15,"54W","1.964","46.71"
15,"54W","1.995","45.7"
15,"54W","2.024","44.8"
15,"54W","2.052","44"
15,"54W","2.079","43.26"
15,"54W","2.106","42.6"
15,"54W","2.132","42.02"
15,"54W","2.158","41.5"
15,"54W","2.183","41"
15,"54W","2.208","40.52"
15,"54W","2.235","40.06"
15,"54W","2.263","39.61"
15,"54W","2.289","39.18"
15,"54W","2.313","38.77"
15,"54W","2.335","38.36"
15,"54W","2.356","37.97"
15,"54W","2.376","37.58"
15,"54W","2.395","37.21"
