"HS_ID","ID","WATER_CONTENT","LOG10K"
1,"27","27.35","-3.25"
1,"27","14.95","-4.68"
1,"27","28.91","-3.12"
1,"27","29.72","-3.06"
1,"27","30.54","-2.99"
1,"27","31.37","-2.93"
1,"27","32.21","-2.85"
1,"27","33.08","-2.74"
1,"27","34.03","-2.57"
1,"27","35.04","-2.41"
1,"27","36.04","-2.27"
1,"27","37.04","-2.07"
1,"27","38.01","-1.92"
1,"27","38.87","-1.77"
1,"27","39.7","-1.59"
1,"27","40.59","-1.41"
1,"27","41.6","-1.16"
1,"27","28.12","-3.18"
1,"2W","33.68","-2.57"
1,"2W","33.31","-2.61"
1,"2W","32.94","-2.66"
1,"2W","32.58","-2.7"
1,"2W","32.22","-2.74"
1,"2W","31.88","-2.78"
1,"2W","18.28","-4.53"
1,"2W","34.07","-2.52"
1,"2W","34.46","-2.47"
1,"2W","34.88","-2.39"
1,"2W","35.35","-2.28"
1,"2W","35.88","-2.18"
1,"2W","36.47","-2.09"
1,"2W","37.1","-2"
1,"2W","37.78","-1.9"
1,"2W","38.5","-1.8"
1,"2W","39.24","-1.7"
1,"2W","40.02","-1.58"
1,"2W","40.82","-1.46"
1,"2W","41.64","-1.33"
1,"2W","42.47","-1.19"
1,"2W","43.32","-1.04"
1,"2W","44.17","-.9"
1,"2W","45.03","-.75"
1,"2W","46.75","-.45"
1,"2W","45.89","-.6"
1,"71","38.94","-2.18"
1,"71","38.2","-2.27"
1,"71","37.48","-2.35"
1,"71","36.76","-2.42"
1,"71","36.06","-2.49"
1,"71","35.38","-2.55"
1,"71","34.71","-2.6"
1,"71","34.06","-2.66"
1,"71","33.44","-2.71"
1,"71","32.83","-2.76"
1,"71","32.26","-2.81"
1,"71","19.11","-4.43"
1,"71","53.88","-.52"
1,"71","53.14","-.56"
1,"71","52.4","-.6"
1,"71","51.66","-.65"
1,"71","50.92","-.69"
1,"71","50.18","-.74"
1,"71","49.44","-.8"
1,"71","48.69","-.86"
1,"71","47.95","-.93"
1,"71","47.2","-1"
1,"71","46.45","-1.09"
1,"71","45.7","-1.18"
1,"71","44.95","-1.28"
1,"71","44.2","-1.38"
1,"71","43.45","-1.48"
1,"71","42.69","-1.59"
1,"71","41.94","-1.71"
1,"71","41.18","-1.84"
1,"71","40.43","-1.96"
1,"71","39.68","-2.08"
2,"31","44.63","-.76"
2,"31","20.96","-4.76"
2,"31","43","-1.02"
2,"31","42.23","-1.12"
2,"31","41.5","-1.21"
2,"31","40.82","-1.31"
2,"31","40.18","-1.4"
2,"31","39.59","-1.5"
2,"31","39.05","-1.59"
2,"31","38.56","-1.68"
2,"31","38.09","-1.76"
2,"31","37.65","-1.84"
2,"31","37.24","-1.91"
2,"31","36.85","-1.98"
2,"31","36.47","-2.04"
2,"31","36.11","-2.09"
2,"31","35.74","-2.13"
2,"31","35.37","-2.16"
2,"31","34.99","-2.19"
2,"31","34.58","-2.21"
2,"31","34.15","-2.23"
2,"31","33.72","-2.3"
2,"31","33.33","-2.38"
2,"31","32.96","-2.45"
2,"31","32.59","-2.52"
2,"31","32.24","-2.58"
2,"31","31.89","-2.64"
2,"31","31.55","-2.69"
2,"31","31.2","-2.74"
2,"31","30.85","-2.77"
2,"31","30.5","-2.8"
2,"31","30.14","-2.84"
2,"31","29.78","-2.88"
2,"31","29.41","-2.92"
2,"31","29.06","-3.02"
2,"31","28.74","-3.1"
2,"31","28.43","-3.16"
2,"31","28.13","-3.22"
2,"31","27.83","-3.26"
2,"31","27.53","-3.29"
2,"31","27.2","-3.3"
2,"31","26.86","-3.33"
2,"31","26.52","-3.44"
2,"31","26.24","-3.59"
2,"31","26.01","-3.7"
2,"31","25.8","-3.78"
2,"31","25.61","-3.81"
2,"31","25.4","-3.81"
2,"31","25.16","-3.76"
2,"31","24.86","-3.74"
2,"31","24.55","-3.82"
2,"31","43.8","-.9"
2,"64","42.98","-.73"
2,"64","21.89","-4.86"
2,"64","40.76","-1.13"
2,"64","39.76","-1.28"
2,"64","38.89","-1.43"
2,"64","38.12","-1.56"
2,"64","37.43","-1.67"
2,"64","36.79","-1.78"
2,"64","36.2","-1.9"
2,"64","35.66","-2.02"
2,"64","35.16","-2.12"
2,"64","34.69","-2.2"
2,"64","34.24","-2.28"
2,"64","33.81","-2.35"
2,"64","33.37","-2.39"
2,"64","32.92","-2.43"
2,"64","32.47","-2.5"
2,"64","32","-2.5"
2,"64","31.52","-2.61"
2,"64","31.1","-2.75"
2,"64","30.73","-2.87"
2,"64","30.4","-2.96"
2,"64","30.09","-3.03"
2,"64","29.76","-3.01"
2,"64","29.35","-2.94"
2,"64","28.88","-3"
2,"64","28.45","-3.15"
2,"64","28.09","-3.32"
2,"64","27.8","-3.45"
2,"64","27.53","-3.54"
2,"64","27.26","-3.56"
2,"64","27","-3.65"
2,"64","26.73","-3.65"
2,"64","26.42","-3.62"
2,"64","26.06","-3.65"
2,"64","41.86","-.95"
2,"9","25.65","-3.53"
2,"9","19.54","-4.84"
2,"9","43.69","-1.27"
2,"9","42.93","-1.44"
2,"9","42.17","-1.6"
2,"9","41.41","-1.73"
2,"9","40.64","-1.85"
2,"9","39.88","-1.95"
2,"9","39.11","-2.04"
2,"9","38.35","-2.13"
2,"9","37.59","-2.21"
2,"9","36.83","-2.29"
2,"9","36.09","-2.35"
2,"9","35.35","-2.42"
2,"9","34.62","-2.48"
2,"9","33.91","-2.54"
2,"9","33.21","-2.6"
2,"9","32.53","-2.66"
2,"9","31.87","-2.73"
2,"9","31.23","-2.8"
2,"9","30.62","-2.87"
2,"9","30.03","-2.94"
2,"9","29.47","-3.01"
2,"9","28.93","-3.08"
2,"9","28.41","-3.15"
2,"9","27.91","-3.22"
2,"9","27.43","-3.29"
2,"9","26.96","-3.36"
2,"9","26.51","-3.43"
2,"9","26.07","-3.48"
3,"27","37.08","-1.32"
3,"27","18.99","-4.78"
3,"27","35.28","-1.81"
3,"27","34.4","-2"
3,"27","33.52","-2.16"
3,"27","32.66","-2.29"
3,"27","31.82","-2.41"
3,"27","30.99","-2.52"
3,"27","30.19","-2.62"
3,"27","29.42","-2.72"
3,"27","28.68","-2.83"
3,"27","27.97","-2.93"
3,"27","27.31","-3.03"
3,"27","26.69","-3.13"
3,"27","26.1","-3.22"
3,"27","25.54","-3.31"
3,"27","25","-3.39"
3,"27","24.49","-3.48"
3,"27","24","-3.57"
3,"27","23.53","-3.66"
3,"27","23.07","-3.74"
3,"27","22.63","-3.83"
3,"27","22.21","-3.93"
3,"27","21.82","-4.05"
3,"27","21.46","-4.16"
3,"27","36.18","-1.59"
3,"50","39.77","-.75"
3,"50","38.92","-1"
3,"50","38.11","-1.17"
3,"50","37.34","-1.31"
3,"50","36.6","-1.42"
3,"50","35.89","-1.53"
3,"50","35.22","-1.63"
3,"50","34.59","-1.72"
3,"50","33.98","-1.81"
3,"50","33.4","-1.89"
3,"50","32.85","-1.97"
3,"50","32.33","-2.04"
3,"50","31.84","-2.12"
3,"50","31.4","-2.23"
3,"50","31.01","-2.32"
3,"50","30.63","-2.37"
3,"50","30.25","-2.38"
3,"50","29.86","-2.47"
3,"50","29.54","-2.64"
3,"50","29.26","-2.7"
3,"50","28.99","-2.75"
3,"50","28.72","-2.8"
3,"50","28.46","-2.86"
3,"50","28.2","-2.91"
3,"50","27.95","-2.96"
3,"50","27.7","-3"
3,"50","27.45","-3.05"
3,"50","27.2","-3.09"
3,"50","26.96","-3.13"
3,"50","26.73","-3.17"
3,"50","26.49","-3.2"
3,"50","26.26","-3.24"
3,"50","26.04","-3.27"
3,"50","25.81","-3.3"
3,"50","25.59","-3.33"
3,"50","25.38","-3.35"
3,"50","25.16","-3.38"
3,"50","17.43","-4.65"
3,"6","1.81","-.52"
3,"6","3.29","-4.7"
3,"6","1.89","-.88"
3,"6","1.92","-1.02"
3,"6","1.95","-1.14"
3,"6","1.98","-1.25"
3,"6","2","-1.35"
3,"6","2.02","-1.44"
3,"6","2.04","-1.54"
3,"6","2.06","-1.64"
3,"6","2.08","-1.74"
3,"6","2.09","-1.85"
3,"6","2.11","-2"
3,"6","2.13","-2.09"
3,"6","2.14","-2.12"
3,"6","2.16","-2.2"
3,"6","2.18","-2.29"
3,"6","2.21","-2.41"
3,"6","2.23","-2.48"
3,"6","2.25","-2.56"
3,"6","2.28","-2.62"
3,"6","2.3","-2.68"
3,"6","2.32","-2.74"
3,"6","2.34","-2.79"
3,"6","2.36","-2.84"
3,"6","2.38","-2.89"
3,"6","2.4","-2.93"
3,"6","2.42","-2.96"
3,"6","2.44","-2.99"
3,"6","2.46","-3.02"
3,"6","2.48","-3.06"
3,"6","2.5","-3.12"
3,"6","2.52","-3.18"
3,"6","2.55","-3.25"
3,"6","2.57","-3.34"
3,"6","2.6","-3.42"
3,"6","2.63","-3.49"
3,"6","2.66","-3.55"
3,"6","2.68","-3.61"
3,"6","1.85","-.71"
4,"101","52.87","-.3"
4,"101","51.78","-.5"
4,"101","15.89","-4.31"
4,"101","31.24","-2.82"
4,"101","31.57","-2.8"
4,"101","31.91","-2.78"
4,"101","32.25","-2.76"
4,"101","32.59","-2.74"
4,"101","32.96","-2.66"
4,"101","33.4","-2.55"
4,"101","33.89","-2.53"
4,"101","34.35","-2.54"
4,"101","34.81","-2.51"
4,"101","35.29","-2.47"
4,"101","35.8","-2.4"
4,"101","36.37","-2.34"
4,"101","36.98","-2.3"
4,"101","37.63","-2.26"
4,"101","38.3","-2.21"
4,"101","39","-2.17"
4,"101","39.73","-2.13"
4,"101","40.48","-2.09"
4,"101","41.25","-2.04"
4,"101","42.04","-1.98"
4,"101","42.85","-1.92"
4,"101","43.68","-1.85"
4,"101","44.52","-1.76"
4,"101","50.75","-.71"
4,"101","49.79","-.92"
4,"101","48.88","-1.1"
4,"101","47.99","-1.27"
4,"101","47.11","-1.42"
4,"101","46.24","-1.55"
4,"101","45.37","-1.66"
4,"42","35.32","-2.78"
4,"42","18.06","-4.67"
4,"42","36.94","-2.62"
4,"42","37.76","-2.56"
4,"42","38.59","-2.51"
4,"42","39.43","-2.46"
4,"42","40.26","-2.37"
4,"42","41.1","-2.27"
4,"42","41.94","-2.16"
4,"42","42.78","-2.05"
4,"42","43.61","-1.96"
4,"42","44.45","-1.87"
4,"42","45.28","-1.78"
4,"42","46.1","-1.67"
4,"42","46.92","-1.55"
4,"42","47.73","-1.43"
4,"42","48.53","-1.3"
4,"42","49.32","-1.16"
4,"42","30.09","-3.22"
4,"42","30.79","-3.17"
4,"42","31.5","-3.12"
4,"42","32.23","-3.05"
4,"42","32.98","-2.99"
4,"42","33.75","-2.92"
4,"42","34.53","-2.86"
4,"42","36.13","-2.7"
4,"50","44.89","-1.33"
4,"50","43.68","-1.51"
4,"50","42.5","-1.67"
4,"50","41.35","-1.81"
4,"50","40.25","-1.94"
4,"50","39.2","-2.05"
4,"50","38.25","-2.16"
4,"50","37.37","-2.24"
4,"50","36.57","-2.32"
4,"50","35.83","-2.42"
4,"50","35.18","-2.53"
4,"50","34.61","-2.62"
4,"50","34.09","-2.68"
4,"50","33.6","-2.73"
4,"50","33.12","-2.78"
4,"50","32.65","-2.83"
4,"50","32.2","-2.87"
4,"50","31.76","-2.91"
4,"50","31.32","-2.95"
4,"50","30.89","-2.97"
4,"50","30.45","-3"
4,"50","30","-3.02"
4,"50","29.54","-3.04"
4,"50","29.08","-3.08"
4,"50","28.63","-3.11"
4,"50","28.18","-3.13"
4,"50","27.71","-3.14"
4,"50","27.24","-3.21"
4,"50","26.8","-3.29"
4,"50","26.4","-3.36"
4,"50","26.03","-3.41"
4,"50","25.66","-3.46"
4,"50","25.3","-3.5"
4,"50","24.94","-3.53"
4,"50","24.57","-3.56"
4,"50","18.47","-4.41"
4,"50","49.95","-.5"
4,"50","48.66","-.73"
4,"50","47.39","-.95"
4,"50","46.13","-1.15"
5,"57","33.9","-2.72"
5,"57","19.12","-4.84"
5,"57","35.41","-2.56"
5,"57","36.19","-2.48"
5,"57","36.98","-2.4"
5,"57","37.77","-2.34"
5,"57","38.57","-2.27"
5,"57","39.38","-2.16"
5,"57","40.18","-2.02"
5,"57","41","-1.85"
5,"57","41.81","-1.68"
5,"57","42.62","-1.53"
5,"57","43.43","-1.38"
5,"57","44.23","-1.23"
5,"57","45.03","-1.07"
5,"57","34.65","-2.65"
5,"60","32.42","-2.67"
5,"60","32.04","-2.72"
5,"60","31.67","-2.76"
5,"60","31.31","-2.8"
5,"60","30.95","-2.84"
5,"60","30.6","-2.87"
5,"60","30.25","-2.91"
5,"60","29.91","-2.94"
5,"60","29.58","-2.98"
5,"60","29.25","-3.01"
5,"60","28.93","-3.04"
5,"60","28.62","-3.08"
5,"60","28.31","-3.11"
5,"60","28","-3.14"
5,"60","27.7","-3.17"
5,"60","27.41","-3.2"
5,"60","27.12","-3.23"
5,"60","26.84","-3.27"
5,"60","26.56","-3.3"
5,"60","18.54","-4.45"
5,"60","32.89","-2.49"
5,"60","33.47","-2.41"
5,"60","34.07","-2.38"
5,"60","34.69","-2.32"
5,"60","35.36","-2.25"
5,"60","36.08","-2.17"
5,"60","36.86","-2.1"
5,"60","37.68","-2.03"
5,"60","38.54","-1.95"
5,"60","39.44","-1.85"
5,"60","40.37","-1.73"
5,"60","41.32","-1.57"
5,"60","42.3","-1.39"
5,"60","43.29","-1.18"
5,"60","44.3","-.95"
5,"60","46.35","-.39"
5,"60","45.32","-.69"
5,"63","35.49","-2.12"
5,"63","34.8","-2.21"
5,"63","34.21","-2.34"
5,"63","33.72","-2.42"
5,"63","33.26","-2.46"
5,"63","32.83","-2.51"
5,"63","32.41","-2.55"
5,"63","32.01","-2.59"
5,"63","31.62","-2.63"
5,"63","18.4","-4.53"
5,"63","46.16","-.4"
5,"63","45.13","-.62"
5,"63","44.1","-.82"
5,"63","43.07","-1.02"
5,"63","42.04","-1.21"
5,"63","41.02","-1.39"
5,"63","40.01","-1.55"
5,"63","39.02","-1.69"
5,"63","38.04","-1.82"
5,"63","37.12","-1.93"
5,"63","36.26","-2.03"
6,"11","46.43","-2.03"
6,"11","47.12","-1.93"
6,"11","45.05","-2.23"
6,"11","44.35","-2.32"
6,"11","43.65","-2.4"
6,"11","42.95","-2.48"
6,"11","42.24","-2.55"
6,"11","41.54","-2.61"
6,"11","40.84","-2.66"
6,"11","40.14","-2.71"
6,"11","39.44","-2.76"
6,"11","38.75","-2.81"
6,"11","38.06","-2.86"
6,"11","37.37","-2.9"
6,"11","36.7","-2.95"
6,"11","36.03","-2.99"
6,"11","35.37","-3.03"
6,"11","34.72","-3.07"
6,"11","34.08","-3.12"
6,"11","33.46","-3.16"
6,"11","32.85","-3.21"
6,"11","32.26","-3.25"
6,"11","31.69","-3.3"
6,"11","31.13","-3.35"
6,"11","30.6","-3.4"
6,"11","30.08","-3.44"
6,"11","29.58","-3.47"
6,"11","19.59","-4.89"
6,"11","51.12","-1.2"
6,"11","50.47","-1.33"
6,"11","49.81","-1.47"
6,"11","49.15","-1.59"
6,"11","48.48","-1.71"
6,"11","47.8","-1.83"
6,"11","45.74","-2.13"
6,"26","54.1","-.42"
6,"26","53.31","-.56"
6,"26","52.52","-.7"
6,"26","51.72","-.82"
6,"26","50.92","-.95"
6,"26","50.11","-1.05"
6,"26","49.28","-1.15"
6,"26","48.44","-1.24"
6,"26","47.6","-1.32"
6,"26","46.77","-1.4"
6,"26","45.95","-1.47"
6,"26","45.15","-1.55"
6,"26","44.4","-1.63"
6,"26","43.7","-1.72"
6,"26","43.07","-1.82"
6,"26","42.51","-1.93"
6,"26","42.01","-2"
6,"26","41.53","-2.08"
6,"26","41.07","-2.15"
6,"26","40.64","-2.21"
6,"26","40.23","-2.27"
6,"26","39.84","-2.33"
6,"26","39.46","-2.38"
6,"26","39.09","-2.42"
6,"26","38.73","-2.46"
6,"26","38.37","-2.49"
6,"26","38","-2.51"
6,"26","37.63","-2.53"
6,"26","37.24","-2.54"
6,"26","36.82","-2.54"
6,"26","36.4","-2.56"
6,"26","35.97","-2.6"
6,"26","35.54","-2.63"
6,"26","35.1","-2.65"
6,"26","34.64","-2.67"
6,"26","34.23","-2.81"
6,"26","33.86","-2.86"
6,"26","33.5","-2.89"
6,"26","33.14","-2.93"
6,"26","32.78","-2.97"
6,"26","32.41","-3"
6,"26","32.03","-3.03"
6,"26","31.66","-3.06"
6,"26","31.28","-3.09"
6,"26","30.91","-3.13"
6,"26","30.53","-3.16"
6,"26","30.15","-3.2"
6,"26","29.77","-3.23"
6,"26","29.38","-3.27"
6,"26","29","-3.3"
6,"26","28.62","-3.34"
6,"26","28.24","-3.38"
6,"26","27.87","-3.42"
6,"26","27.49","-3.46"
6,"26","27.12","-3.51"
6,"26","26.75","-3.55"
6,"26","21.45","-4.73"
6,"44","33.5","-3.06"
6,"44","33.8","-3.03"
6,"44","32.88","-3.11"
6,"44","32.56","-3.12"
6,"44","32.23","-3.15"
6,"44","31.9","-3.18"
6,"44","31.57","-3.21"
6,"44","31.24","-3.23"
6,"44","30.89","-3.26"
6,"44","30.55","-3.34"
6,"44","30.25","-3.42"
6,"44","29.96","-3.48"
6,"44","29.68","-3.53"
6,"44","29.4","-3.57"
6,"44","29.13","-3.61"
6,"44","22.21","-4.56"
6,"44","51.71","-.4"
6,"44","50.67","-.58"
6,"44","49.66","-.73"
6,"44","48.64","-.86"
6,"44","47.68","-1.03"
6,"44","46.9","-1.25"
6,"44","46.24","-1.36"
6,"44","45.61","-1.46"
6,"44","45.01","-1.57"
6,"44","44.42","-1.66"
6,"44","43.86","-1.76"
6,"44","43.32","-1.84"
6,"44","42.8","-1.92"
6,"44","42.3","-2"
6,"44","41.81","-2.06"
6,"44","41.34","-2.13"
6,"44","40.88","-2.18"
6,"44","40.44","-2.24"
6,"44","40","-2.29"
6,"44","39.57","-2.33"
6,"44","39.15","-2.37"
6,"44","38.72","-2.4"
6,"44","38.3","-2.43"
6,"44","37.89","-2.51"
6,"44","37.52","-2.57"
6,"44","37.14","-2.57"
6,"44","36.75","-2.61"
6,"44","36.36","-2.67"
6,"44","36.01","-2.75"
6,"44","35.68","-2.8"
6,"44","35.35","-2.85"
6,"44","35.03","-2.89"
6,"44","34.72","-2.93"
6,"44","34.41","-2.97"
6,"44","34.11","-3"
6,"44","33.19","-3.09"
7,"19","24.74","-3.77"
7,"19","19.6","-4.89"
7,"19","44.49","-1.27"
7,"19","43.52","-1.47"
7,"19","42.55","-1.61"
7,"19","41.58","-1.74"
7,"19","40.62","-1.87"
7,"19","39.65","-2.02"
7,"19","38.69","-2.17"
7,"19","37.74","-2.3"
7,"19","36.79","-2.43"
7,"19","35.86","-2.55"
7,"19","34.94","-2.67"
7,"19","34.04","-2.77"
7,"19","33.14","-2.85"
7,"19","32.24","-2.92"
7,"19","31.34","-3"
7,"19","30.46","-3.07"
7,"19","29.6","-3.14"
7,"19","28.77","-3.23"
7,"19","27.98","-3.32"
7,"19","27.25","-3.42"
7,"19","26.57","-3.53"
7,"19","25.94","-3.61"
7,"19","25.33","-3.69"
7,"56","49.23","-.37"
7,"56","19.06","-4.56"
7,"56","46.74","-.79"
7,"56","45.59","-1.06"
7,"56","44.65","-1.31"
7,"56","43.8","-1.46"
7,"56","42.98","-1.59"
7,"56","42.19","-1.7"
7,"56","41.42","-1.8"
7,"56","40.68","-1.88"
7,"56","39.96","-1.95"
7,"56","39.26","-2.02"
7,"56","38.59","-2.08"
7,"56","37.94","-2.14"
7,"56","37.31","-2.2"
7,"56","36.7","-2.25"
7,"56","36.11","-2.3"
7,"56","35.54","-2.35"
7,"56","34.99","-2.4"
7,"56","34.45","-2.44"
7,"56","33.93","-2.48"
7,"56","33.43","-2.55"
7,"56","32.97","-2.63"
7,"56","32.56","-2.68"
7,"56","32.15","-2.71"
7,"56","31.75","-2.76"
7,"56","31.36","-2.8"
7,"56","30.99","-2.89"
7,"56","30.66","-2.96"
7,"56","30.35","-3"
7,"56","30.04","-3.03"
7,"56","29.73","-3.07"
7,"56","29.43","-3.1"
7,"56","29.12","-3.13"
7,"56","28.82","-3.16"
7,"56","28.52","-3.2"
7,"56","28.23","-3.23"
7,"56","27.93","-3.26"
7,"56","27.64","-3.29"
7,"56","27.35","-3.33"
7,"56","48","-.57"
7,"64","53.86","-.32"
7,"64","21.36","-4.27"
7,"64","52.01","-.7"
7,"64","51.09","-.84"
7,"64","50.15","-.98"
7,"64","49.22","-1.13"
7,"64","48.29","-1.28"
7,"64","47.37","-1.42"
7,"64","46.45","-1.54"
7,"64","45.53","-1.66"
7,"64","44.63","-1.76"
7,"64","43.74","-1.84"
7,"64","42.86","-1.92"
7,"64","42","-1.99"
7,"64","41.17","-2.05"
7,"64","40.35","-2.11"
7,"64","39.56","-2.17"
7,"64","38.8","-2.23"
7,"64","38.07","-2.29"
7,"64","37.38","-2.35"
7,"64","36.73","-2.42"
7,"64","36.12","-2.49"
7,"64","35.58","-2.59"
7,"64","35.11","-2.68"
7,"64","34.68","-2.71"
7,"64","34.22","-2.72"
7,"64","33.76","-2.77"
7,"64","33.32","-2.82"
7,"64","32.91","-2.89"
7,"64","32.53","-2.94"
7,"64","52.94","-.53"
8,"28","42.05","-1.92"
8,"28","41.24","-2.02"
8,"28","40.47","-2.14"
8,"28","39.68","-2.19"
8,"28","38.88","-2.29"
8,"28","38.12","-2.4"
8,"28","37.37","-2.45"
8,"28","36.63","-2.54"
8,"28","35.92","-2.62"
8,"28","35.26","-2.72"
8,"28","34.67","-2.82"
8,"28","34.14","-2.92"
8,"28","33.66","-3"
8,"28","33.21","-3.07"
8,"28","32.78","-3.12"
8,"28","32.37","-3.18"
8,"28","31.95","-3.18"
8,"28","31.57","-3.33"
8,"28","31.2","-3.3"
8,"28","30.77","-3.26"
8,"28","30.31","-3.32"
8,"28","29.83","-3.32"
8,"28","29.39","-3.48"
8,"28","29.01","-3.53"
8,"28","28.65","-3.6"
8,"28","28.32","-3.71"
8,"28","28.01","-3.72"
8,"28","27.69","-3.78"
8,"28","22.87","-4.34"
8,"28","50.59","-.6"
8,"28","49.43","-.8"
8,"28","48.26","-1.02"
8,"28","47.07","-1.19"
8,"28","45.85","-1.37"
8,"28","44.75","-1.56"
8,"28","43.8","-1.69"
8,"28","42.91","-1.79"
8,"5","51.22","-1.13"
8,"5","50.42","-1.26"
8,"5","49.61","-1.38"
8,"5","48.79","-1.5"
8,"5","47.96","-1.61"
8,"5","47.13","-1.71"
8,"5","46.28","-1.8"
8,"5","45.44","-1.89"
8,"5","44.59","-1.98"
8,"5","43.74","-2.07"
8,"5","42.88","-2.16"
8,"5","42.03","-2.26"
8,"5","41.18","-2.33"
8,"5","40.33","-2.4"
8,"5","39.48","-2.47"
8,"5","38.64","-2.55"
8,"5","37.81","-2.63"
8,"5","36.99","-2.71"
8,"5","36.18","-2.79"
8,"5","35.38","-2.87"
8,"5","34.59","-2.94"
8,"5","33.83","-3"
8,"5","33.08","-3.04"
8,"5","32.34","-3.06"
8,"5","31.6","-3.09"
8,"5","19.45","-4.71"
8,"96","53.34","-.17"
8,"96","16.45","-4.46"
8,"96","50.53","-.55"
8,"96","49.11","-.72"
8,"96","47.69","-.9"
8,"96","46.32","-1.07"
8,"96","45.01","-1.2"
8,"96","43.73","-1.28"
8,"96","42.46","-1.36"
8,"96","41.3","-1.48"
8,"96","40.36","-1.66"
8,"96","39.62","-1.79"
8,"96","38.96","-1.86"
8,"96","38.34","-1.94"
8,"96","37.75","-2.01"
8,"96","37.2","-2.08"
8,"96","36.67","-2.15"
8,"96","36.17","-2.21"
8,"96","35.7","-2.27"
8,"96","35.25","-2.32"
8,"96","34.82","-2.38"
8,"96","34.41","-2.42"
8,"96","34.01","-2.47"
8,"96","33.62","-2.5"
8,"96","33.22","-2.53"
8,"96","32.83","-2.56"
8,"96","32.43","-2.58"
8,"96","32.03","-2.61"
8,"96","31.64","-2.65"
8,"96","31.26","-2.69"
8,"96","30.89","-2.73"
8,"96","30.54","-2.77"
8,"96","30.2","-2.82"
8,"96","29.87","-2.86"
8,"96","29.55","-2.91"
8,"96","29.24","-2.95"
8,"96","28.95","-3"
8,"96","28.66","-3.05"
8,"96","28.38","-3.1"
8,"96","28.11","-3.14"
8,"96","27.84","-3.18"
8,"96","27.58","-3.21"
8,"96","27.32","-3.24"
8,"96","27.06","-3.26"
8,"96","26.79","-3.28"
8,"96","26.52","-3.29"
8,"96","26.24","-3.3"
8,"96","25.95","-3.3"
8,"96","51.95","-.37"
9,"25","35.13","-2.75"
9,"25","34.62","-2.82"
9,"25","34.13","-2.88"
9,"25","33.64","-2.94"
9,"25","33.17","-3"
9,"25","32.7","-3.04"
9,"25","32.24","-3.09"
9,"25","31.81","-3.17"
9,"25","31.39","-3.23"
9,"25","30.97","-3.26"
9,"25","30.55","-3.32"
9,"25","30.16","-3.4"
9,"25","29.78","-3.47"
9,"25","29.41","-3.52"
9,"25","29.05","-3.57"
9,"25","28.69","-3.62"
9,"25","28.31","-3.65"
9,"25","27.92","-3.67"
9,"25","22.83","-4.49"
9,"25","52.3","-.67"
9,"25","51.35","-.84"
9,"25","50.41","-1"
9,"25","49.48","-1.16"
9,"25","48.56","-1.3"
9,"25","47.64","-1.43"
9,"25","46.74","-1.55"
9,"25","45.85","-1.65"
9,"25","44.97","-1.74"
9,"25","44.11","-1.82"
9,"25","43.27","-1.89"
9,"25","42.44","-1.96"
9,"25","41.63","-2.03"
9,"25","40.84","-2.09"
9,"25","40.06","-2.15"
9,"25","39.32","-2.22"
9,"25","38.59","-2.28"
9,"25","37.91","-2.37"
9,"25","37.29","-2.47"
9,"25","36.72","-2.55"
9,"25","36.18","-2.62"
9,"25","35.65","-2.68"
9,"28","51.38","-.39"
9,"28","18.61","-4.18"
9,"28","48.93","-.78"
9,"28","47.64","-.92"
9,"28","46.3","-1.06"
9,"28","44.97","-1.2"
9,"28","43.76","-1.35"
9,"28","42.72","-1.5"
9,"28","41.83","-1.64"
9,"28","41.08","-1.76"
9,"28","40.4","-1.84"
9,"28","39.75","-1.92"
9,"28","39.13","-1.99"
9,"28","38.54","-2.06"
9,"28","37.98","-2.13"
9,"28","37.43","-2.19"
9,"28","36.89","-2.24"
9,"28","36.37","-2.29"
9,"28","35.85","-2.34"
9,"28","35.33","-2.38"
9,"28","34.81","-2.42"
9,"28","34.3","-2.48"
9,"28","33.81","-2.54"
9,"28","33.34","-2.59"
9,"28","32.87","-2.64"
9,"28","32.41","-2.69"
9,"28","31.96","-2.73"
9,"28","31.51","-2.78"
9,"28","31.07","-2.82"
9,"28","30.63","-2.86"
9,"28","30.19","-2.9"
9,"28","29.74","-2.94"
9,"28","29.29","-2.97"
9,"28","28.84","-3.01"
9,"28","28.39","-3.05"
9,"28","27.94","-3.08"
9,"28","27.56","-3.3"
9,"28","27.27","-3.36"
9,"28","27","-3.4"
9,"28","50.16","-.59"
9,"5","47.56","-.46"
9,"5","46.09","-.82"
9,"5","44.99","-1.1"
9,"5","44.07","-1.24"
9,"5","43.2","-1.35"
9,"5","42.37","-1.44"
9,"5","41.59","-1.54"
9,"5","40.86","-1.62"
9,"5","40.16","-1.7"
9,"5","39.51","-1.78"
9,"5","38.89","-1.85"
9,"5","38.3","-1.92"
9,"5","37.75","-1.99"
9,"5","37.22","-2.05"
9,"5","36.71","-2.11"
9,"5","36.21","-2.16"
9,"5","35.73","-2.2"
9,"5","35.26","-2.26"
9,"5","34.81","-2.32"
9,"5","34.39","-2.38"
9,"5","33.99","-2.44"
9,"5","33.62","-2.5"
9,"5","33.26","-2.56"
9,"5","32.92","-2.62"
9,"5","32.58","-2.67"
9,"5","32.25","-2.72"
9,"5","31.93","-2.78"
9,"5","31.63","-2.85"
9,"5","31.33","-2.9"
9,"5","31.04","-2.95"
9,"5","30.76","-3"
9,"5","30.48","-3.04"
9,"5","30.2","-3.08"
